TRACE STARTED

00:0904  08 00  BTST    #4,D0                    A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:0908  67 10  BEQ     #$10 [00:091A]           A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:091A  08 00  BTST    #6,D0                    A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:091E  67 30  BEQ     #$30 [00:0950]           A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0950  00 00  ORI.B   #$80,D0                  A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0954  19 40  MOVE.B  D0,$C003(A4)             A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0081 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:0958  4E 75  RTS                              A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0081 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53DC  02 2C  ANDI.B  #$7F,$C003(A4)           A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53E2  08 2C  BTST    #2,$C003(A4)             A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:53E8  66 26  BNE     #$26 [00:5410]           A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53EA  39 7C  MOVE.W  #$FFFF,$C702(A4)         A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53F0  10 2C  MOVE.B  $C303(A4),D0             A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53F4  48 80  EXT.W   D0                       A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:53F6  41 F8  LEA     ($8AE8),A0               A0=000A0000 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:53FA  32 30  MOVE.W  $00(A0,D0),D1            A0=FFFF8AE8 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=0000007C D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:53FE  6A 06  BPL     #$06 [00:5406]           A0=FFFF8AE8 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5406  32 41  MOVE.W  D1,A1                    A0=FFFF8AE8 A1=0000007C A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5408  33 4C  MOVE.W  A4,$C702(A1)             A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:540C  31 8C  MOVE.W  A4,$00(A0,D0)            A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5410  58 4C  ADDQ.W  #4,A4                    A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000AC A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5412  B8 FC  CMPA.W  #$0100,A4                A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5416  65 A4  BCS     #$A4 [00:53BC]           A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvC
00:53BC  02 2C  ANDI.B  #$FE,$C000(A4)           A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvC
00:53C2  10 2C  MOVE.B  $C000(A4),D0             A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF001E D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53C6  02 00  ANDI.B  #$C0,D0                  A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53CA  0C 00  CMPI.B  #$C0,D0                  A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53CE  66 40  BNE     #$40 [00:5410]           A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53D0  08 AC  BCLR    #7,$C003(A4)             A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53D6  66 0A  BNE     #$0A [00:53E2]           A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53D8  4E B8  JSR     ($080E)                  A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:080E  41 F9  LEA     ($000A0000),A0           A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0814  08 EC  BSET    #0,$C003(A4)             A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:081A  66 30  BNE     #$30 [00:084C]           A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:084C  08 2C  BTST    #5,$C000(A4)             A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:0852  66 00  BNE     #$00A8 [00:08FC]         A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0856  4A 6C  TST.W   $C600(A4)                A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:085A  67 00  BEQ     #$00A0 [00:08FC]         A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:08FC  10 2C  MOVE.B  $C003(A4),D0             A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0900  02 00  ANDI.B  #$FB,D0                  A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:0904  08 00  BTST    #4,D0                    A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:0908  67 10  BEQ     #$10 [00:091A]           A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:091A  08 00  BTST    #6,D0                    A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:091E  67 30  BEQ     #$30 [00:0950]           A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0950  00 00  ORI.B   #$80,D0                  A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0954  19 40  MOVE.B  D0,$C003(A4)             A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0081 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:0958  4E 75  RTS                              A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0081 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53DC  02 2C  ANDI.B  #$7F,$C003(A4)           A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53E2  08 2C  BTST    #2,$C003(A4)             A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:53E8  66 26  BNE     #$26 [00:5410]           A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53EA  39 7C  MOVE.W  #$FFFF,$C702(A4)         A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53F0  10 2C  MOVE.B  $C303(A4),D0             A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF0081 D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53F4  48 80  EXT.W   D0                       A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:53F6  41 F8  LEA     ($8AE8),A0               A0=000A0000 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:53FA  32 30  MOVE.W  $00(A0,D0),D1            A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000080 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:53FE  6A 06  BPL     #$06 [00:5406]           A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5406  32 41  MOVE.W  D1,A1                    A0=FFFF8AE8 A1=00000080 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5408  33 4C  MOVE.W  A4,$C702(A1)             A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:540C  31 8C  MOVE.W  A4,$00(A0,D0)            A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5410  58 4C  ADDQ.W  #4,A4                    A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B0 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5412  B8 FC  CMPA.W  #$0100,A4                A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:5416  65 A4  BCS     #$A4 [00:53BC]           A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvC
00:53BC  02 2C  ANDI.B  #$FE,$C000(A4)           A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvC
00:53C2  10 2C  MOVE.B  $C000(A4),D0             A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF000A D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53C6  02 00  ANDI.B  #$C0,D0                  A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53CA  0C 00  CMPI.B  #$C0,D0                  A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xNzvc
00:53CE  66 40  BNE     #$40 [00:5410]           A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53D0  08 AC  BCLR    #7,$C003(A4)             A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53D6  66 0A  BNE     #$0A [00:53E2]           A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:53D8  4E B8  JSR     ($080E)                  A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BFC D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:080E  41 F9  LEA     ($000A0000),A0           A0=FFFF8AE8 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0814  08 EC  BSET    #0,$C003(A4)             A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:081A  66 30  BNE     #$30 [00:084C]           A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:084C  08 2C  BTST    #5,$C000(A4)             A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:0852  66 00  BNE     #$00A8 [00:08FC]         A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0856  4A 6C  TST.W   $C600(A4)                A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:085A  67 00  BEQ     #$00A0 [00:08FC]         A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:08FC  10 2C  MOVE.B  $C003(A4),D0             A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF00C0 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:0900  02 00  ANDI.B  #$FB,D0                  A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:0904  08 00  BTST    #4,D0                    A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnzvc
00:0908  67 10  BEQ     #$10 [00:091A]           A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:091A  08 00  BTST    #6,D0                    A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
00:091E  67 30  BEQ     #$30 [00:0950]           A0=000A0000 A1=00000084 A2=00C00000 A3=00FF2948 A4=000000B4 A5=FFFF8248 A6=E3980000 A7=00FF0BF8 D0=FFFF0001 D1=00000084 D2=0000FF20 D3=0000FFF6 D4=00000000 D5=24690095 D6=000000FF D7=FFFFFFFF xnZvc
