TRACE STARTED

00:8096  11 C0  MOVE.B  D0,($95D9)               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:809A  61 00  BSR     #$010C [00:81A8]         A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:81A8  08 38  BTST    #0,($9614)               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:81AE  67 60  BEQ     #$60 [00:8210]           A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:8210  4E 75  RTS                              A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:809E  61 08  BSR     #$08 [00:80A8]           A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:80A8  08 38  BTST    #0,($9620)               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:80AE  67 00  BEQ     #$0160 [00:8210]         A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:8210  4E 75  RTS                              A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:80A0  61 58  BSR     #$58 [00:80FA]           A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:80FA  08 38  BTST    #0,($9622)               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:8100  67 00  BEQ     #$010E [00:8210]         A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:8210  4E 75  RTS                              A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:80A2  20 78  MOVE.L  ($9634),A0               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:80A6  4E D0  JMP     (A0)                     A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:7E9C  11 F8  MOVE.B  ($95DA),($8A77)          A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F XnZvc
00:7EA2  00 38  ORI.B   #$04,($8006)             A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F Xnzvc
00:7EA8  52 38  ADDQ.B  #1,($95DA)               A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F Xnzvc
00:7EAC  0C 38  CMPI.B  #$11,($95DA)             A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:7EB2  66 E4  BNE     #$E4 [00:7E98]           A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvC
00:7E98  61 00  BSR     #$01C0 [00:805A]         A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvC
00:805A  21 DF  MOVE.L  (SP)+,($9634)            A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvC
00:805E  4E B8  JSR     ($0400)                  A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:0400  3A 78  MOVE.W  ($8A4C),A5               A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:0404  20 5F  MOVE.L  (SP)+,A0                 A0=00007E9C A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BF8 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:0406  2B 48  MOVE.L  A0,$000C(A5)             A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:040A  4E 75  RTS                              A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0BFC D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:4BD8  3A 78  MOVE.W  ($8A4C),A5               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:4BDC  4B ED  LEA     $0080(A5),A5             A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF80C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:4BE0  52 38  ADDQ.B  #1,($8A48)               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8148 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnzvc
00:4BE4  0C 38  CMPI.B  #$84,($8A48)             A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8148 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvc
00:4BEA  65 DA  BCS     #$DA [00:4BC6]           A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8148 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvC
00:4BC6  10 15  MOVE.B  (A5),D0                  A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8148 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvC
00:4BC8  02 00  ANDI.B  #$80,D0                  A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8148 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BCC  67 0E  BEQ     #$0E [00:4BDC]           A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8148 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BDC  4B ED  LEA     $0080(A5),A5             A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8148 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BE0  52 38  ADDQ.B  #1,($8A48)               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF81C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BE4  0C 38  CMPI.B  #$84,($8A48)             A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF81C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvc
00:4BEA  65 DA  BCS     #$DA [00:4BC6]           A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF81C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvC
00:4BC6  10 15  MOVE.B  (A5),D0                  A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF81C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvC
00:4BC8  02 00  ANDI.B  #$80,D0                  A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF81C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BCC  67 0E  BEQ     #$0E [00:4BDC]           A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF81C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BDC  4B ED  LEA     $0080(A5),A5             A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF81C8 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BE0  52 38  ADDQ.B  #1,($8A48)               A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8248 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BE4  0C 38  CMPI.B  #$84,($8A48)             A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8248 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xNzvc
00:4BEA  65 DA  BCS     #$DA [00:4BC6]           A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8248 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
00:4BEC  61 00  BSR     #$07BC [00:53AA]         A0=00008062 A1=FFFF8A7F A2=FFFF8C6E A3=00FF2840 A4=00000000 A5=FFFF8248 A6=E3980000 A7=00FF0C00 D0=00000000 D1=00000080 D2=00002000 D3=00000130 D4=00000100 D5=010000F4 D6=000009FF D7=0000020F xnZvc
